GeneID	Name	ProteinID	LFC_2hpf/Egg	LFC_4hpf/Egg	LFC_6hpf/Egg	LFC_8hpf/Egg	LFC_24hpf/Egg	Padj_2hpf/Egg	Padj_4hpf/Egg	Padj_6hpf/Egg	Padj_8hpf/Egg	Padj_24hpf/Egg	Gene_name	Gene_stable_ID	Transcript_stable_ID	Protein_stable_ID	Transcript_name	Gene_Synonym	Gene_type	Gene_description
ENSDARG00000098105	tmem106c	ENSDARP00000131438	1.12815453263305	0.787433407814643	1.91490041388744	1.20643151636636	1.33569157040502	0.297280129748371	0.366472445899476	0.0204516298853017	0.123346876361029	0.0665599321293103	tmem106c	ENSDARG00000098105	ENSDART00000172000	ENSDARP00000131438	tmem106c-201		protein_coding	transmembrane_protein_106C_[Source:ZFIN;Acc:ZDB-GENE-061013-562]
ENSDARG00000001890	stt3b	ENSDARP00000157597	1.07016934725436	1.83683307116268	1.69711810183742	1.09523448101061	2.13030057086356	0.297860389915519	0.0305551757017069	0.0276318052382527	0.139131771582547	0.00535682409049839	stt3b	ENSDARG00000001890	ENSDART00000102525,ENSDART00000191330	ENSDARP00000093301,ENSDARP00000157597	stt3b-201,stt3b-202		protein_coding	STT3_oligosaccharyltransferase_complex_catalytic_subunit_B_[Source:ZFIN;Acc:ZDB-GENE-030131-2638]
ENSDARG00000058079	txndc17	ENSDARP00000075336	0.356986095620726	0.408779299588861	0.775314994775083	0.687895887810008	0.55169621947001	0.297926800266893	0.140842029513261	0.00551713129382222	0.0116731881563798	0.021912141574932	txndc17	ENSDARG00000058079	ENSDART00000080892	ENSDARP00000075336	txndc17-201		protein_coding	thioredoxin_domain_containing_17_[Source:ZFIN;Acc:ZDB-GENE-040801-193]
ENSDARG00000016687	acadvl	ENSDARP00000007240	-0.23165700313567	-0.292865928080751	-0.581661166512248	-0.432998018542825	-0.661002979587519	0.298161572705339	0.107084161550928	0.00216368137783449	0.0139877675529324	0.000424797957358519	acadvl	ENSDARG00000016687	ENSDART00000023089,ENSDART00000131019	ENSDARP00000007240,ENSDARP00000112163	acadvl-201,acadvl-202		protein_coding	acyl-CoA_dehydrogenase_very_long_chain_[Source:ZFIN;Acc:ZDB-GENE-030131-899]
ENSDARG00000059128	uqcrh	ENSDARP00000125799	-0.873698178606343	-0.905154525829609	-0.81732757035401	-1.20028689225751	-0.751002304119126	0.299315620825641	0.183111955862889	0.163855131865042	0.0542323383341531	0.176200614188402	uqcrh	ENSDARG00000059128	ENSDART00000151020,ENSDART00000151765,ENSDART00000082151	ENSDARP00000125875,ENSDARP00000125799,ENSDARP00000076588	uqcrh-202,uqcrh-203,uqcrh-201		protein_coding	ubiquinol-cytochrome_c_reductase_hinge_protein_[Source:ZFIN;Acc:ZDB-GENE-051030-93]
ENSDARG00000007320	rpl7	ENSDARP00000018980	0.613186065447302	1.3115966783522	1.73231230591604	1.86073057462388	3.3081012570756	0.302383698079111	0.0099775124614097	0.000977079395309056	0.000524787739610163	1.24009163586077e-06	rpl7	ENSDARG00000007320	ENSDART00000132954,ENSDART00000019149	,ENSDARP00000018980	rpl7-202,rpl7-201		protein_coding	ribosomal_protein_L7_[Source:ZFIN;Acc:ZDB-GENE-030131-8654]
ENSDARG00000008678	snx3	ENSDARP00000133460	0.522946290189335	0.830908788849847	0.797563306814776	1.16191216007328	0.872146068218186	0.303245419425626	0.0457504272047221	0.0339458461504167	0.0052566375745696	0.0156380495485756	snx3	ENSDARG00000008678	ENSDART00000137910,ENSDART00000018640,ENSDART00000134312	ENSDARP00000116530,ENSDARP00000012094,	snx3-203,snx3-201,snx3-202		protein_coding	sorting_nexin_3_[Source:ZFIN;Acc:ZDB-GENE-030131-921]
ENSDARG00000021859	erap1b	ENSDARP00000089298	0.480133087578359	0.803560736110654	0.953556381542313	0.268599952222978	0.634459433972097	0.305946171153193	0.0369138536149516	0.00975059408932484	0.423554995487458	0.0463720015943465	erap1b	ENSDARG00000021859	ENSDART00000098527,ENSDART00000136806,ENSDART00000145187	ENSDARP00000089298,ENSDARP00000121960,ENSDARP00000115928	erap1b-201,erap1b-202,erap1b-203		protein_coding	endoplasmic_reticulum_aminopeptidase_1b_[Source:ZFIN;Acc:ZDB-GENE-040426-934]
ENSDARG00000020679	clpp	ENSDARP00000116965	-0.347251068940537	-0.198672703931262	-0.39134020512887	-0.437263849864451	-0.821204949136806	0.306223205849101	0.471593790607198	0.101840638144464	0.0774692679192889	0.00189876942359969	clpp	ENSDARG00000020679	ENSDART00000131951,ENSDART00000136900,ENSDART00000186125	ENSDARP00000116965,ENSDARP00000116641,ENSDARP00000147729	clpp-201,clpp-202,clpp-203		protein_coding	caseinolytic_mitochondrial_matrix_peptidase_proteolytic_subunit_[Source:ZFIN;Acc:ZDB-GENE-030131-7860]
ENSDARG00000054793	emc10	ENSDARP00000071497	1.43597564470918	1.40454737665509	2.33713376364389	0.36465758992607	1.93112934244263	0.307313234460981	0.213736043889031	0.026638046615682	0.723144644435783	0.0437794449099315	emc10	ENSDARG00000054793	ENSDART00000142048,ENSDART00000133516,ENSDART00000077029	,ENSDARP00000122489,ENSDARP00000071497	emc10-203,emc10-202,emc10-201		protein_coding	ER_membrane_protein_complex_subunit_10_[Source:ZFIN;Acc:ZDB-GENE-030131-9045]
ENSDARG00000098639	pycr1b	ENSDARP00000131306	-0.18620937801451	-0.219740870900562	-0.464974530074318	-0.495576452890859	-0.863118231629521	0.308842826035764	0.135983156226685	0.00249192177682367	0.00157865718616237	6.29242962031143e-06	pycr1b	ENSDARG00000098639	ENSDART00000165321,ENSDART00000173116,ENSDART00000181763	ENSDARP00000131306,ENSDARP00000142190,ENSDARP00000147942	pycr1b-201,pycr1b-202,pycr1b-203		protein_coding	pyrroline-5-carboxylate_reductase_1b_[Source:ZFIN;Acc:ZDB-GENE-050522-26]
ENSDARG00000013881	pi4k2b	ENSDARP00000038731	-0.591083297959976	-0.252219280192179	0.00356107600343414	-2.23489110741438	-2.484425542002	0.315274202929898	0.594225358462594	0.992820735392786	9.04719880315569e-05	1.77187210674417e-05	pi4k2b	ENSDARG00000013881	ENSDART00000033018	ENSDARP00000038731	pi4k2b-201		protein_coding	phosphatidylinositol_4-kinase_type_2_beta_[Source:ZFIN;Acc:ZDB-GENE-070112-990]
ENSDARG00000104702	cat	ENSDARP00000134519	0.289113024915356	0.395736131216903	0.294214758363651	-0.0181167391950225	-0.596014932345014	0.315678196947604	0.0906763487316337	0.140914294840902	0.928011753332271	0.00518777909955648	cat	ENSDARG00000104702	ENSDART00000166496,ENSDART00000165005	ENSDARP00000134519,ENSDARP00000133760	cat-202,cat-201		protein_coding	catalase_[Source:ZFIN;Acc:ZDB-GENE-000210-20]
ENSDARG00000038900	acadm	ENSDARP00000117024	-0.190993054351345	-0.295557833412197	-0.396016957038182	-0.338341299486892	-0.806229702805787	0.315678196947604	0.0565975188243516	0.00841084457270965	0.02084298975381	1.73341924304507e-05	acadm	ENSDARG00000038900	ENSDART00000135585,ENSDART00000145262,ENSDART00000132125,ENSDART00000139683	,ENSDARP00000120606,ENSDARP00000117024	acadm-202,acadm-204,acadm-201,acadm-203		protein_coding	acyl-CoA_dehydrogenase_medium_chain_[Source:ZFIN;Acc:ZDB-GENE-040426-1945]
ENSDARG00000021383	naalad2	ENSDARP00000016784	0.604541577162625	1.0677268924652	1.89095898059382	1.96258889633939	1.64201765403512	0.315678196947604	0.0307014097318766	0.000546384520153683	0.000356412745980729	0.000769380810284432	naalad2	ENSDARG00000021383	ENSDART00000010881	ENSDARP00000016784	naalad2-201		protein_coding	N-acetylated_alpha-linked_acidic_dipeptidase_2_[Source:ZFIN;Acc:ZDB-GENE-040426-1025]
ENSDARG00000063191	extl2	ENSDARP00000144187	1.31760229528939	2.17517564813522	3.23179905627019	2.24329378057813	1.22748565225311	0.316429956719837	0.0422929690805537	0.00304274982482588	0.0250611105593613	0.15455478740931	extl2	ENSDARG00000063191	ENSDART00000175565,ENSDART00000092116	ENSDARP00000144187,ENSDARP00000086549	extl2-202,extl2-201		protein_coding	exostosin-like_glycosyltransferase_2_[Source:ZFIN;Acc:ZDB-GENE-060929-1122]
ENSDARG00000104068	gstp1	ENSDARP00000138645	0.821239910723346	1.05221633159886	2.40211935363205	3.02765663913843	2.16491875996624	0.316429956719837	0.111926233547461	0.000904737606563995	0.000117841266720821	0.000986966224675853	gstp1.2	ENSDARG00000104068	ENSDART00000159326	ENSDARP00000138645	gstp1.2-201		protein_coding	glutathione_S-transferase_pi_1.2_[Source:ZFIN;Acc:ZDB-GENE-020806-4]
ENSDARG00000053466	timmdc1	ENSDARP00000143436	-1.14214288214697	-0.663412317071636	-0.983540767678249	-0.889429598187057	-1.15893349316926	0.321663328747058	0.475156398647933	0.212128517885388	0.276904372276222	0.124421317159139	timmdc1	ENSDARG00000053466	ENSDART00000177588,ENSDART00000152589,ENSDART00000075502	ENSDARP00000143436,,ENSDARP00000069984	timmdc1-203,timmdc1-202,timmdc1-201		protein_coding	translocase_of_inner_mitochondrial_membrane_domain_containing_1_[Source:ZFIN;Acc:ZDB-GENE-050417-369]
ENSDARG00000094055	si:dkey-88l16	XP_021335179	-0.397925031892296	-0.420767037166929	-0.38512170862176	-1.11533808215348	-3.91871871613463	0.325090139683301	0.191611766720799	0.165320705520576	0.00128267695019788	3.0143953317958e-09	ENSDARG00000094055	ENSDARG00000094055	ENSDART00000140869,ENSDART00000187363,ENSDART00000175732	ENSDARP00000117883,ENSDARP00000150884,ENSDARP00000144247			protein_coding	
ENSDARG00000045027	rab9a	ENSDARP00000066197	0.705027995776536	0.980958261931974	1.4772101365331	1.19934928693219	0.194740052882622	0.325090139683301	0.0897966582317509	0.00850593477964286	0.0264336216110189	0.673265920265597	rab9a	ENSDARG00000045027	ENSDART00000066198,ENSDART00000183605	ENSDARP00000066197,ENSDARP00000153421	rab9a-201,rab9a-202		protein_coding	RAB9A,_member_RAS_oncogene_family_[Source:ZFIN;Acc:ZDB-GENE-060825-293]
ENSDARG00000045555	sco2	ENSDARP00000123722	0.63119188288114	0.0945311281637906	-0.150145064105104	-0.637520781261752	-0.426500468387712	0.326324618053011	0.85119319057847	0.732739704467662	0.161139815430487	0.300934377982494	sco2	ENSDARG00000045555	ENSDART00000150221,ENSDART00000185200	ENSDARP00000123722,ENSDARP00000149326	sco2-201,sco2-202		protein_coding	synthesis_of_cytochrome_C_oxidase_2_[Source:ZFIN;Acc:ZDB-GENE-041210-173]
ENSDARG00000011777	cttn	ENSDARP00000007792	0.864691911514489	1.98159425784422	2.41435959374559	2.81716373247471	1.98653485483774	0.326396152594264	0.00832012350436635	0.0013986698781092	0.00039516473585874	0.00286916406534532	CTTN	ENSDARG00000011777	ENSDART00000017053,ENSDART00000008696	ENSDARP00000010005,ENSDARP00000007792	CTTN-201,CTTN-202		protein_coding	cortactin_[Source:HGNC_Symbol;Acc:HGNC:3338]
ENSDARG00000113643	ralbb	NP_001002123	1.01964152628392	1.33491476469262	1.89006000367584	0.845384045041296	0.537604273302286	0.326396152594264	0.109301436086134	0.0167555839196876	0.252346712613574	0.418205694811584	ralbb	ENSDARG00000113643	ENSDART00000189296	ENSDARP00000156440	ralbb-201		protein_coding	v-ral_simian_leukemia_viral_oncogene_homolog_Bb_(ras_related)_[Source:ZFIN;Acc:ZDB-GENE-040625-121]
ENSDARG00000059630	mlec	ENSDARP00000112772	0.965849826531576	1.97500112342391	2.15063100423279	1.20965532145727	2.71477534612641	0.326396152594264	0.0155473977187256	0.00621277921308926	0.0871703674153848	0.000676738454618784	mlec	ENSDARG00000059630	ENSDART00000131372	ENSDARP00000112772	mlec-201		protein_coding	malectin_[Source:ZFIN;Acc:ZDB-GENE-081105-187]
ENSDARG00000097696	si:ch73-71c20	ENSDARP00000128197	-0.818966563248569	-1.14638934228536	-1.95885401331118	-1.22356489509123	-1.7966054259503	0.329628173137516	0.0903453196720068	0.00403374085109512	0.0469667208714099	0.00403791690571666	si:ch73-71c20.5	ENSDARG00000097696	ENSDART00000154649,ENSDART00000155052,ENSDART00000154743	ENSDARP00000127816,ENSDARP00000128197,	si:ch73-71c20.5-201,si:ch73-71c20.5-203,si:ch73-71c20.5-202		protein_coding	si:ch73-71c20.5_[Source:ZFIN;Acc:ZDB-GENE-060810-58]
ENSDARG00000053963	npm2b	ENSDARP00000156090	1.07648989295266	1.57070638489864	1.19503826182369	0.947135316432286	-1.44979981656858	0.338056187648143	0.0806950317232004	0.120888901746776	0.231164509830223	0.0517949636498631	npm2b	ENSDARG00000053963	ENSDART00000181217,ENSDART00000076084	ENSDARP00000156090,ENSDARP00000070563	npm2b-202,npm2b-201		protein_coding	nucleophosmin/nucleoplasmin,_2b_[Source:ZFIN;Acc:ZDB-GENE-070410-125]
ENSDARG00000041306	mrps25	ENSDARP00000060541	-0.435142779545288	-0.559212453768023	-0.471073552476042	-0.868887270335708	-0.790450576441835	0.34009353674734	0.121104989043696	0.130495991520279	0.0136349774352114	0.0131313767851326	mrps25	ENSDARG00000041306	ENSDART00000060542	ENSDARP00000060541	mrps25-201		protein_coding	mitochondrial_ribosomal_protein_S25_[Source:ZFIN;Acc:ZDB-GENE-050417-52]
ENSDARG00000027590	sept2	ENSDARP00000108257	1.40363798293496	1.95156333507827	3.06115970573248	3.64204656573265	4.4310013523953	0.340807316980865	0.0962287001921869	0.00766238222509514	0.00264360381491816	0.000311613684646042	septin2	ENSDARG00000027590	ENSDART00000130603,ENSDART00000038514,ENSDART00000126891	ENSDARP00000105058,ENSDARP00000032060,ENSDARP00000108257	septin2-203,septin2-201,septin2-202		protein_coding	septin_2_[Source:ZFIN;Acc:ZDB-GENE-030131-911]
ENSDARG00000022438	cox6a1	ENSDARP00000038172	-0.213175443650854	-0.263651396913481	-0.523902620977488	-0.53316125545394	-0.88455647972706	0.344472380247075	0.137405989130975	0.00383998626573811	0.00350663848931894	2.94527830945208e-05	cox6a1	ENSDARG00000022438	ENSDART00000037914,ENSDART00000145112	ENSDARP00000038172,	cox6a1-201,cox6a1-202		protein_coding	cytochrome_c_oxidase_subunit_6A1_[Source:ZFIN;Acc:ZDB-GENE-030131-7715]
ENSDARG00000009939	micu2	ENSDARP00000088447	-1.13482620406739	0.696782126407603	-0.547500182355586	-1.49719911126755	-2.23744041891288	0.347366579927738	0.465637215937035	0.496376920356612	0.0800195786590199	0.00872383714777948	micu2	ENSDARG00000009939	ENSDART00000097677,ENSDART00000141668,ENSDART00000138147,ENSDART00000132756	ENSDARP00000088447,,ENSDARP00000119805,ENSDARP00000124230	micu2-201,micu2-204,micu2-203,micu2-202		protein_coding	mitochondrial_calcium_uptake_2_[Source:ZFIN;Acc:ZDB-GENE-030131-3374]
ENSDARG00000014806	hacd2	ENSDARP00000119275	1.25699297877987	-0.911719404774699	1.7479460441276	-0.0701600234718089	2.41823637177161	0.349970276919249	0.383863099335808	0.0621226615829707	0.939925125124518	0.0102067949333355	hacd2	ENSDARG00000014806	ENSDART00000141998,ENSDART00000134574,ENSDART00000133998	ENSDARP00000122534,ENSDARP00000112613,ENSDARP00000119275	hacd2-203,hacd2-202,hacd2-201		protein_coding	3-hydroxyacyl-CoA_dehydratase_2_[Source:ZFIN;Acc:ZDB-GENE-030131-6053]
ENSDARG00000018334	rpl35	ENSDARP00000018594	0.7719593968366	0.503474891128338	1.69159707287839	1.84715296888907	3.74088248842246	0.356245083024091	0.437709322959651	0.00827129152099867	0.00520987247199159	7.60059332108335e-06	rpl35	ENSDARG00000018334	ENSDART00000184034,ENSDART00000009241	ENSDARP00000151606,ENSDARP00000018594	rpl35-202,rpl35-201		protein_coding	ribosomal_protein_L35_[Source:ZFIN;Acc:ZDB-GENE-020419-2]
ENSDARG00000093235	TST	ENSDARP00000071960	-0.807065391205349	-1.23401078989049	-1.22449177647175	-1.282181526575	-0.807205576077358	0.358655335350863	0.0748315901103909	0.0469407795428759	0.0418391593876131	0.147638218434795	mpst	ENSDARG00000093235	ENSDART00000077493	ENSDARP00000071960	mpst-201		protein_coding	mercaptopyruvate_sulfurtransferase_[Source:ZFIN;Acc:ZDB-GENE-030131-9020]
ENSDARG00000003216	anxa2a	ENSDARP00000157276	0.985435818405547	0.216564097204376	0.359117648035589	0.183768499828631	2.3759665956927	0.358655335350863	0.787654672637561	0.612863298266622	0.809377744619863	0.00272792005568956	anxa2a	ENSDARG00000003216	ENSDART00000011967,ENSDART00000182856	ENSDARP00000011243,ENSDARP00000157276	anxa2a-201,anxa2a-202		protein_coding	annexin_A2a_[Source:ZFIN;Acc:ZDB-GENE-030131-4282]
ENSDARG00000103670	cmc1	ENSDARP00000146123	-0.762030306300847	-1.23147434711483	-2.2105417203203	-2.28915243517048	-1.51092777838447	0.35995267284269	0.0603719080073065	0.00144787328747325	0.00107966044896261	0.0092452859226401	cmc1	ENSDARG00000103670	ENSDART00000161086,ENSDART00000188707	ENSDARP00000130104,ENSDARP00000146123	cmc1-201,cmc1-202		protein_coding	C-x(9)-C_motif_containing_1_[Source:ZFIN;Acc:ZDB-GENE-040426-2626]
ENSDARG00000014196	myl1	ENSDARP00000004932	1.20582787361489	3.65836497931133	4.0510178394718	3.9837902827404	5.28875877406915	0.365673233397426	0.00185594738266537	0.000513411856834152	0.000527262436668922	2.24355030169943e-05	myl1	ENSDARG00000014196	ENSDART00000014207	ENSDARP00000004932	myl1-201		protein_coding	myosin,_light_chain_1,_alkali;_skeletal,_fast_[Source:ZFIN;Acc:ZDB-GENE-030131-8109]
ENSDARG00000088383	cox5aa	ENSDARP00000123538	-0.162455493906187	-0.237782436192774	-0.370695038113862	-0.384887062810265	-0.578944020082076	0.368446280950271	0.0909946265902422	0.00720012208542746	0.00611944221849392	0.000150100115767388	cox5aa	ENSDARG00000088383	ENSDART00000138087,ENSDART00000181911	ENSDARP00000123538,ENSDARP00000149294	cox5aa-201,cox5aa-202		protein_coding	cytochrome_c_oxidase_subunit_5Aa_[Source:ZFIN;Acc:ZDB-GENE-050522-133]
ENSDARG00000097753	slirp	ENSDARP00000127876	-2.10021055044118	-0.237658835656838	-0.328007230166499	-0.371303305190484	-0.598809439897771	0.371327545044554	0.893066721627872	0.833685288736046	0.821807563392694	0.680283149330861	slirp	ENSDARG00000097753	ENSDART00000155261	ENSDARP00000127876	slirp-201		protein_coding	SRA_stem-loop_interacting_RNA_binding_protein_[Source:ZFIN;Acc:ZDB-GENE-030729-30]
ENSDARG00000027169	kpna7	ENSDARP00000037801	0.292107163903864	0.680876744782047	1.51500051654252	1.59947016113995	-0.277302133811268	0.372057318217254	0.0104790309322633	1.23217236729327e-05	5.86012435676803e-06	0.175825352456611	kpna7	ENSDARG00000027169	ENSDART00000036906	ENSDARP00000037801	kpna7-201		protein_coding	karyopherin_alpha_7_(importin_alpha_8)_[Source:ZFIN;Acc:ZDB-GENE-040426-2023]
ENSDARG00000008184	mia3	ENSDARP00000060504	1.20086864634253	2.30459060182806	2.35405042035481	0.611537996355349	4.25009771641173	0.373545459855322	0.0293702917979812	0.0169872218368143	0.510816077535973	0.000168172812049049	mia3	ENSDARG00000008184	ENSDART00000060505,ENSDART00000041476,ENSDART00000165076	ENSDARP00000060504,ENSDARP00000041475,ENSDARP00000132618	mia3-202,mia3-201,mia3-203		protein_coding	MIA_SH3_domain_ER_export_factor_3_[Source:ZFIN;Acc:ZDB-GENE-041014-270]
ENSDARG00000018002	eci1	ENSDARP00000002223	-0.22102708342193	-0.2471148127525	-0.516223288269536	-0.368016757952368	-0.53351437942117	0.374000591836883	0.193634207741602	0.00661681155904199	0.0377725440980492	0.00309762317220526	eci1	ENSDARG00000018002	ENSDART00000017962	ENSDARP00000002223	eci1-201		protein_coding	enoyl-CoA_delta_isomerase_1_[Source:ZFIN;Acc:ZDB-GENE-030131-6033]
ENSDARG00000026070	cd82b	ENSDARP00000116394	1.13399191510515	2.65176689513584	3.2360355356674	0.173577309066021	0.776596136077352	0.376979707846289	0.0107059938580747	0.00187937950301694	0.847070037792745	0.324982997762116	cd82b	ENSDARG00000026070	ENSDART00000134714,ENSDART00000147886,ENSDART00000193808	,ENSDARP00000116394,ENSDARP00000146155	cd82b-201,cd82b-202,cd82b-203		protein_coding	CD82_molecule_b_[Source:ZFIN;Acc:ZDB-GENE-030131-2857]
ENSDARG00000028322	pex14	ENSDARP00000113910	0.83759518138536	1.03672126138567	0.213851967741226	-0.216652448599993	-0.189910980343459	0.377200603674812	0.154112021062062	0.731892558484992	0.743068840583977	0.745393910533402	pex14	ENSDARG00000028322	ENSDART00000183661,ENSDART00000134121	ENSDARP00000156886,ENSDARP00000113910	pex14-202,pex14-201		protein_coding	peroxisomal_biogenesis_factor_14_[Source:ZFIN;Acc:ZDB-GENE-060130-169]
ENSDARG00000034777	txn2	ENSDARP00000046994	-0.56322364596225	-0.190480437936639	-0.317170873056074	-0.472650500517414	-0.347296954975889	0.377200603674812	0.692101831017048	0.44401099682505	0.276904372276222	0.376675701394698	txn2	ENSDARG00000034777	ENSDART00000046995	ENSDARP00000046994	txn2-201		protein_coding	thioredoxin_2_[Source:ZFIN;Acc:ZDB-GENE-040426-1795]
ENSDARG00000052856	khdrbs1a	ENSDARP00000138873	1.06502117044349	3.5414481942071	1.54208730301843	3.64050759562799	3.27734272785713	0.37834954147219	0.00113405810885136	0.0613949829309424	0.000465586815677314	0.0005600619204213	khdrbs1a	ENSDARG00000052856	ENSDART00000125633,ENSDART00000074787,ENSDART00000159021,ENSDART00000183589	ENSDARP00000106646,ENSDARP00000069273,ENSDARP00000138873,ENSDARP00000145957	khdrbs1a-202,khdrbs1a-201,khdrbs1a-203,khdrbs1a-204		protein_coding	KH_domain_containing,_RNA_binding,_signal_transduction_associated_1a_[Source:ZFIN;Acc:ZDB-GENE-000210-25]
ENSDARG00000012002	slc38a7	ENSDARP00000068329	0.636519334506845	1.47694492462381	2.07063063285859	2.30334619221319	2.97424509690709	0.37834954147219	0.0113652694456328	0.000766492033323408	0.000287492772857633	1.46298078557083e-05	slc38a7	ENSDARG00000012002	ENSDART00000073839,ENSDART00000026571,ENSDART00000174201	ENSDARP00000068329,ENSDARP00000026295,ENSDARP00000143162	slc38a7-202,slc38a7-201,slc38a7-203		protein_coding	solute_carrier_family_38_member_7_[Source:ZFIN;Acc:ZDB-GENE-040801-266]
